precio;sub_descr;href;ubicacion;mt2;otros;latitude;longitude;habitaciones;banios;planta;CCAA
1.300 €/mes;Piso en Camino de Ronda;/alquilar/piso-granada_capital_chana18003-45029000404_100500/;Chana (Granada Capital);130 m²;Piso de 3 dormitorios en alquiler | zona la chana | precio de alquiler incluye la comunidad, calefacción, agua caliente y plaza de...;37.186300102;-3.614681204;3 habs.;;1ª planta;granada
1.300 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18004-35069154731_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);115 m²;Buscando piso para el proximo curso aqui lo tienes ,magnifico piso en el camino de ronda con excelente ubicación a un paso del cen...;37.168926298;-3.605224693;4 habs.;2 baños;Bajo;granada
900 €/mes;Piso en calle Gran Vía de Colón;/alquilar/piso-granada_capital_centro_catedral18001-44265941972_100500/;Centro-Catedral (Granada Capital);100 m²;Hermoso atico de un dormitorio en alquiler | centro de granada | precio de alquiler incluye la comunidad , plaza de garaje y trast...;37.180746;-3.6001217;1 hab.;;5ª planta;granada
600 €/mes;Piso en Centro;/alquilar/piso-san_ildefonso_hospital_real18012-34229423921_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);90 m²;"Reserva tu piso para el proximo curso 2024-25!!

*contrato desde 1 de julio : 600€*
*contrato desde 1 de septiembre: 650€*

-ampli...";37.1874585;-3.6002425;2 habs.;1 baño;1ª planta;granada
630 €/mes;Casa en Carretera de La Sierra;/alquilar/casa-carretera_de_la_sierra18008-40030830855_100500/;Carretera de la Sierra (Distrito Genil. Granada Capital);80 m²;Se alquila fantástica casa a trabajadores en la zona de carretera de la sierra, perfecta ubicación puesto que se encuentra cerca d...;37.166634;-3.5846149;2 habs.;1 baño;;granada
850 €/mes;Piso en calle Morena, 6;/alquilar/piso-granada_capital_chana18015-45050630701_109800/;Chana (Granada Capital);100 m²;Particular alquila estupendo semiático en la zona de villarejo, en la tranquila urbanización villapineda, consta de 3 dormitorios ...;37.18769;-3.6160514;3 habs.;1 baño;6ª planta;granada
750 €/mes;Piso en calle de Juan Cristóbal;/alquilar/piso-zaidin_vergeles18007-45070257014_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);110 m²;"Reserva este pisazo junto el pts para el cuso 24/25!!!

-amplio piso con 3 dormitorios totalmente equipados para estudiantes.
-coc...";37.1561311;-3.6023069;3 habs.;1 baño;1ª planta;granada
700 €/mes;Piso en Alcampo;/alquilar/piso-joaquina_eguaras18013-45005046386_100500/;Joaquina Eguaras (Distrito Norte. Granada Capital);90 m²;"Solo estudiantes.
Calefacción central incluida en el precio.
Sale en alquiler esta vivienda que consta de 3 dormitorios y un baño,...";37.2020113;-3.6089037;3 habs.;1 baño;Subsótano;granada
500 €/mes;Apartamento en Embarcadero;/alquilar/apartamento-calahonda_carchuna18730-43392433627_100500/;Calahonda-Carchuna (Motril);42 m²;¡Sumérgete en el encanto clásico del verano en calahonda con este apartamento en alquiler junto a la playa! Con todas las comodida...;36.698700346;-3.418330162;1 hab.;1 baño;Bajo;granada
900 €/mes;Piso en Centro;/alquilar/piso-figares_san_anton18005-43402798788_100500/;Figares-San Antón (Granada Capital);75 m²;"Disponibilidad inmediata!! Solo contratos de temporada.

-amplio piso en pleno centro de 3 dormitorios totalmente equipados (cama,...";37.1692512;-3.6004033;3 habs.;2 baños;1ª planta;granada
800 €/mes;Piso en San Ildefonso;/alquilar/piso-san_ildefonso_hospital_real18012-45011574071_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);99 m²;Piso en granada zona san ildefonso, 99.00 m. De superficie, propiedad reformada, cocina equipada, carpinteria interior de pino, ta...;37.1872061;-3.6007467;2 habs.;1 baño;Bajo;granada
980 €/mes;Piso en calle Sol;/alquilar/piso-camino_de_ronda18003-44184466650_995984/;Camino de Ronda (Distrito Ronda. Granada Capital);100 m²;Piso disponible para estudiantes sol junto a camino de ronda. Un piso reformado, formado por tres dormitorios, un baño y amplio sa...;37.1767404;-3.6081079;3 habs.;1 baño;1ª planta;granada
950 €/mes;Piso en Casería de Montijo;/alquilar/piso-beiro_san_francisco_javier18013-45088775949_100500/;San Francisco Javier (Distrito Beiro. Granada Capital);115 m²;Piso en granada zona casería de montijo, 115.00 m. De superficie, 4 habitaciones dobles,  un baño, propiedad en buen estado, cocin...;37.19566;-3.6044518;4 habs.;1 baño;1ª planta;granada
1.200 €/mes;Apartamento en calle Ribera del Beiro;/alquilar/apartamento-beiro_san_francisco_javier18013-45098253659_100500/;San Francisco Javier (Distrito Beiro. Granada Capital);128 m²;Amplio y comodo piso de 4 dormitorios ideal para estudiantes | zona san francisco javier | precio de alquiler incluye la comunidad...;37.1937737;-3.6051557;4 habs.;;2ª planta;granada
1.100 €/mes;Piso en Plaza de Toros;/alquilar/piso-pajaritos_plaza_de_toros18012-45056226015_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);100 m²;"¡Reserva este piso para el próximo curso!

La vivienda consta de:
-amplio y luminoso salón con balcón.
-cocina independiente y tot...";37.190574668;-3.606810525;4 habs.;1 baño;4ª planta;granada
750 €/mes;Piso en Camino Bajo de Huetor;/alquilar/piso-granada_capital_centro_catedral18010-44249508970_100500/;Centro-Catedral (Granada Capital);62 m²;Este encantador piso, ideal para una pareja o una pequeña familia, cuenta con una distribución funcional y acogedora. Al entrar, s...;37.1581987;-3.5901148;2 habs.;1 baño;Bajo;granada
700 €/mes;Piso en Granada;/alquilar/piso-zaidin_vergeles18007-45007743672_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);81 m²;"Luminoso piso ubicado en un segundo piso sin ascensor.

Tiene una localización ideal porque está a tres minutos de la universidad ...";37.1520947;-3.604108;3 habs.;1 baño;2ª planta;granada
960 €/mes;Piso en Camino de Ronda;/alquilar/piso-figares_san_anton18004-45075727592_100500/;Figares-San Antón (Granada Capital);110 m²;"Orientado estudiantes 12 meses. 
Piso totalmente reformado y se alquila amueblado…. Todo a estrenar.
3 dormitorios, 1 baño, 1 aseo...";37.1683661;-3.6049209;3 habs.;2 baños;6ª planta;granada
630 €/mes;Apartamento en Constitucion;/alquilar/apartamento-san_ildefonso_hospital_real18012-45035807411_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);50 m²;Avenida de madrid. Se alquila piso por temporada para el curso académico 2024-2025, que consta de 1 dormitorio, salón-cocina y bañ...;37.1846843;-3.6038121;1 hab.;1 baño;1ª planta;granada
800 €/mes;Piso en San Ildefonso;/alquilar/piso-san_ildefonso_hospital_real18012-45017665801_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);99 m²;Piso en granada zona san ildefonso, 99.00 m. De superficie, propiedad reformada, cocina equipada, carpinteria interior de pino, ta...;37.1872069;-3.6010736;2 habs.;1 baño;Bajo;granada
1.000 €/mes;Piso en Zaidín-Vergeles;/alquilar/piso-zaidin_vergeles18007-40912279893_106700/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);104 m²;Se alquila piso de estudiantes para curso 24/25. Magnifico piso de 4 habitaciones amplias, en donde todas ellas tienen mesa de est...;37.1540799;-3.5970468;4 habs.;1 baño;;granada
1.200 €/mes;Piso en calle de Buensuceso;/alquilar/piso-granada_capital_centro_catedral18002-23333845643_100500/;Centro-Catedral (Granada Capital);145 m²;"¡Reserva este piso para el curso 24-25! 

Ideal para estudiantes, consta de 3 dormitorios en pleno centro de granada equipados par...";37.1745756;-3.6041474;3 habs.;2 baños;1ª planta;granada
85 €/día;Casa adosada en calle de Lambda;/alquilar/casa_adosada-almunecar_centro_urbano-945856908072688_109700/;Velilla (Almuñécar);68 m²;"Casa adosada totalmente equipada para unas cómodas y tranquilas vacaciones tanto en invierno cómo en verano.

Dos dormitorios ( un...";36.7388498;-3.6720247;2 habs.;1 baño;;granada
1.000 €/mes;Piso en Avenida de Juan Pablo II;/alquilar/piso-pajaritos_plaza_de_toros18014-45087933774_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);100 m²;Amplio y comodo piso de 4 dormitorios ideal para estudiantes | zona san francisco javier | precio de alquiler incluye la comunidad...;37.1938225;-3.6082151;4 habs.;;2ª planta;granada
850 €/mes;Piso en calle Gonzalo Jiménez de Quesada;/alquilar/piso-zaidin_vergeles18006-27572228081_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);85 m²;"¡Disponible desde julio! ¡Sólo contratos de temporada.

Vivienda completamente amueblada, consta de 2 habitaciones exteriores con ...";37.1634149;-3.6003251;2 habs.;1 baño;3ª planta;granada
900 €/mes;Piso en Plaza de Toros;/alquilar/piso-pajaritos_plaza_de_toros18012-34196790245_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);90 m²;"¡Reserva este piso para el curso 24-25!

 Piso en alquiler de 3 dormitorios junto a plaza de toros. Tiene 3 dormitorios individual...";37.187748;-3.607331;3 habs.;1 baño;7ª planta;granada
1.815 €/mes;Finca rústica en Matagallares - Cota 200 - Minchal;/alquilar/finca_rustica-salobrena_centro_urbano-40016321870_109300/;Salobreña;276 m²;"Cortijo en alquiler en salobreña en la zona de matagallares.
La propiedad está dividida en dos plantas y  consta de cinco  dormito...";36.7516746;-3.6137601;5 habs.;3 baños;;granada
1.050 €/mes;Apartamento en calle Carlos Pareja;/alquilar/apartamento-granada_capital_centro_catedral18002-43417948554_100500/;Centro-Catedral (Granada Capital);90 m²;Cómodo piso en alquiler sin muebles de 3 habitaciones | zona centro | precio de alquiler incluye la comunidad , el gasto de sumini...;37.1744402;-3.6037418;3 habs.;1 baño;2ª planta;granada
1.000 €/mes;Piso en calle del Pintor Hermenegildo Lanz;/alquilar/piso-zaidin_vergeles18007-43352267056_995984/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);90 m²;"Piso para estudiantes curso 24-25. 
Os ofrecemos este piso disponible para estudiantes para el próximo curso. Se encuentra situado...";37.1549631;-3.5974707;4 habs.;1 baño;5ª planta;granada
1.100 €/mes;Piso en calle Faisán;/alquilar/piso-pajaritos_plaza_de_toros18014-23361030386_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);120 m²;"¡Reserva este piso para el próximo curso 24-25!

 Piso de 4 dormitorios en pajaritos, ideal estudiantes.
 Tiene 4 dormitorios equi...";37.184935876;-3.611206323;4 habs.;1 baño;2ª planta;granada
1.200 €/mes;Piso en calle Gran Vía de Colón, 21;/alquilar/piso-granada_capital_centro_catedral18001-40854565564_100500/;Centro-Catedral (Granada Capital);140 m²;Exclusiva vivienda situada en gran vía de colon. Se compone de gran salón comedor, cocina perfectamente amueblada y equipada con e...;37.1781;-3.59907;2 habs.;2 baños;1ª planta;granada
1.200 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18004-45036851074_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);126 m²;¡Atención estudiantes! Tenemos el lugar perfecto para ti. Este acogedor piso en el centro cuenta con cuatro dormitorios ideales pa...;37.1711405;-3.6066763;4 habs.;1 baño;5ª planta;granada
1.300 €/mes;Piso en Centro;/alquilar/piso-realejo18009-33402631627_100500/;Realejo (Granada Capital);100 m²;"¡Reserva este piso para el curso 24-25!

- amplio piso en pleno centro de 3 dormitorios totalmente equipados (cama, mesas y sillas...";37.1709095;-3.5970336;3 habs.;2 baños;1ª planta;granada
1.000 €/mes;Piso en Centro;/alquilar/piso-figares_san_anton18005-45031553461_100500/;Figares-San Antón (Granada Capital);132 m²;"Oportunidad! Disponible desde el 1 de julio

Se alquila magnífico piso en pleno centro sin amueblar. La vivienda consta de:

-saló...";37.170929264;-3.605240315;3 habs.;2 baños;3ª planta;granada
1.200 €/mes;Piso en Cartuja;/alquilar/piso-caseria_de_montijo_nueva_granada18011-44189492561_100500/;Casería de Montijo-Nueva Granada (Distrito Norte. Granada Capital);130 m²;"¡Reserva este piso para el próximo curso 24-25!

Piso de 5 dormitorios en alquiler en zona tráfico, para estudiantes. Vivienda rec...";37.1964926;-3.6004737;5 habs.;2 baños;2ª planta;granada
1.100 €/mes;Piso en Gran Capitan;/alquilar/piso-camino_de_ronda18002-44219775702_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);152 m²;"Te presentamos este maravilloso piso por plaza eistein.
En pleno centro de granada con una maravillosa comunicacion de autobuses y...";37.1776537;-3.6083766;4 habs.;2 baños;5ª planta;granada
600 €/mes;Estudio en calle de los Alamillos de San Cecilio;/alquilar/estudio-realejo18009-43364787463_100500/;Realejo (Granada Capital);50 m²;Cómodo y acogedor estudio en alquiler | zona realejo | precio de alquiler incluye la comunidad , consumo de agua e internet, el su...;37.1745481;-3.5932514;;;;granada
1.200 €/mes;Ático en calle Ángel;/alquilar/atico-granada_capital_centro_catedral18002-45070502579_100500/;Centro-Catedral (Granada Capital);85 m²;Hermoso ático de alquiler de 3 dormitorios en alquiler | zona centro | precio de alquiler incluye la comunidad, con posibilidad de...;37.1729;-3.6018576;3 habs.;;;granada
900 €/mes;Piso en Barrio San Francisco;/alquilar/piso-beiro_san_francisco_javier18011-41756855270_100500/;San Francisco Javier (Distrito Beiro. Granada Capital);125 m²;1. Piso → piso en granada zona barrio san francisco, 125.00 m. De superficie, 3 habitaciones dobles,  un baño, propiedad reformada...;37.1932624;-3.6049593;3 habs.;1 baño;Bajo;granada
A consultar;Apartamento en calle Avenida Pintor Dominguez de Haro, nº 10;/alquilar/apartamento-almunecar_casco_urbano-19242822327_996484/;Casco Urbano (Almuñécar);95 m²;Nuevos y cómodos apartamentos de 3 dormitorios y dos baños y de 2 dormitorios y 1 baño situados en una espectacular nueva zona re...;36.74860076673009;-3.653053001789081;2 habs.;1 baño;Principal;granada
1.500 €/mes;Piso en calle Fray Leopoldo de Alpandeire;/alquilar/piso-pajaritos_plaza_de_toros18014-45016616550_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);184 m²;"¡Reserva este piso para el proximo curso 24-25!

 Piso muy luminoso, ideal para estudiantes muy cerca de los campus de fuente nuev...";37.1851506;-3.6072515;5 habs.;3 baños;3ª planta;granada
900 €/mes;Piso en calle Gran Vía de Colón;/alquilar/piso-granada_capital_centro_catedral18010-40081840782_100500/;Centro-Catedral (Granada Capital);72 m²;"Hermoso piso en alquiler de dos dormitorios | zona gran via de colon - granada | precio de alquiler incluye la comunidad 

Descubr...";37.176349;-3.5977219;2 habs.;1 baño;4ª planta;granada
1.000 €/mes;Piso en Avenida de las Fuerzas Armadas;/alquilar/piso-pajaritos_plaza_de_toros18014-40013387535_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);80 m²;Amplio y luminoso piso de 3 dormitorios en alquiler ideal para estudiantes | zona plaza de toros | precio de alquiler incluye la c...;37.190834;-3.6138763;3 habs.;1 baño;1ª planta;granada
850 €/mes;Piso en Centro;/alquilar/piso-granada_capital_centro_catedral18002-38365381815_100500/;Centro-Catedral (Granada Capital);95 m²;Sacamos en alquiler este estupendo piso para oficinas en pleno centro de granada. Se sitúa en la calle párraga junto a recogidas, ...;37.1741758;-3.6012666;4 habs.;1 baño;2ª planta;granada
250 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18003-44172750579_106700/;Camino de Ronda (Distrito Ronda. Granada Capital);89 m²;Se alquila habitación en piso compartido para curso universitario 24/25 en pedro antonio de alarcon a la altura de emperatriz euge...;37.1759953;-3.6088195;1 hab.;1 baño;;granada
850 €/mes;Piso en Palacio de Congresos;/alquilar/piso-zaidin_vergeles18006-44190047636_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);80 m²;"¡ Reserva este piso para el próximo curso 24-25! 

Piso reformado de 3 dormitorios y 1 baño ideal para estudiantes. Consta de coci...";37.1641607;-3.5963484;3 habs.;1 baño;Bajo;granada
500 €/mes;Estudio en calle de la Charca;/alquilar/estudio-albaicin_distrito18010-45088269393_100500/;Albaicín (Granada Capital);28 m²;Cómodo estudio en alquiler | zona albaicin | precio de alquiler incluye comunidad y  consumo de agua, el gasto de suministros es a...;37.1822869;-3.5919047;;;;granada
650 €/mes;Estudio en Placeta Benalúa;/alquilar/estudio-albaicin_distrito18010-45015213516_100500/;Albaicín (Granada Capital);50 m²;"¡Reservar para el próximo curso!

Apartamento-estudio ideal para estudiantes en el  centro de granada junto a plaza nueva. Consta ...";37.1779005;-3.594741;1 hab.;1 baño;;granada
975 €/mes;Piso en Plaza de Toros;/alquilar/piso-pajaritos_plaza_de_toros18012-45018573064_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);78 m²;"Piso en granada,  zona plaza de toros.

Puede contactar con la agencia  por whatsappal633662438. 

Cuenta con 78 m. De superficie,...";37.1896662;-3.6085667;3 habs.;1 baño;1ª planta;granada
