precio;sub_descr;href;ubicacion;banios;mt2;otros;latitude;longitude;habitaciones;planta
1.800.000 €;Piso en Barrio de Salamanca;/comprar/piso-goya28001-25849249097_101000/;Goya (Distrito Salamanca. Madrid Capital);3 baños;319 m²;"Inmobiliaria alfa comercializa  este piso en el barrio de salamanca, muy cercano a la plaza de felipe ii y corte ingles de goya. 
...";40.4246646;-3.6778059;4 habs.;
330.000 €;Piso en calle de Blasco de Garay;/comprar/piso-gaztambide28015-39209106265_108900/;Gaztambide (Distrito Chamberí. Madrid Capital);1 baño;45 m²;"Don chamber&iacute; grupo inmobiliario presenta esta oportunidad, piso reci&eacute;n reformado totalmente y amueblado en chamber&i...";40.43667;-3.71143;2 habs.;
280.000 €;Piso en Avenida de Monforte de Lemos, 63;/comprar/piso-fuencarral_el_pardo_la_paz28029-42550919812_100500/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);1 baño;74 m²;"Fantástica vivienda exterior con muchísima luz.
Compuesta de dos dormitorios que antes eran tres.

La distribución de la vivienda ...";40.4794;-3.6995;2 habs.;
859.000 €;Piso en Universidad-Malasaña;/comprar/piso-universidad_malasana28004-12565638611_108500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);5 baños;157 m²;Es una vivienda totalmente reformada. Se distribuye en 5 habitaciones con 5 baños de los cuales 3 en suite, una cocina totalmente ...;40.4232583;-3.7036935;5 habs.;
999.000 €;Piso en calle de Hortaleza;/comprar/piso-justicia_chueca28004-15030334144_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);5 baños;184 m²;"Diplomatic real estate  ofrece piso con reforma integral a estrenar.
 Magnífica inversión en pleno centro de madrid.
Salón comedor...";40.4230918;-3.6989578;5 habs.;1ª planta
945.000 €;Piso en calle de Alonso Cano;/comprar/piso-rios_rosas28003-36742191206_100500/;Ríos Rosas (Distrito Chamberí. Madrid Capital);3 baños;158 m²;"Diza consultores les presenta piso reformado de diseño a estrenar, en pleno chamberí.

En la primera planta de un edificio constru...";40.4438935;-3.6971452;4 habs.;1ª planta
1.090.000 €;Piso en Avenida de Concha Espina;/comprar/piso-chamartin_el_viso28036-40017916482_996542/;El Viso (Distrito Chamartín. Madrid Capital);2 baños;188 m²;"Diplomatic real estate ofrece piso moderno en el viso
Distribuido en : 
Salón comedor de 40 m² ., con ventanales al exterior muy l...";40.4518057;-3.689653;2 habs.;1ª planta
925.000 €;Piso en Goya;/comprar/piso-goya28009-41749488954_149200/;Goya (Distrito Salamanca. Madrid Capital);2 baños;110 m²;"Unica inmobiliaria ofrece esta acogedora vivienda reformada hace ocho años, muy bien conservada y con terraza.
Se ubica en un edif...";40.4225718;-3.6754425;2 habs.;5ª planta
2.950.000 €;Piso en Jerónimos;/comprar/piso-jeronimos28014-38353098969_102100/;Jerónimos (Distrito Retiro. Madrid Capital);4 baños;179 m²;Si estás buscando una vivienda de lujo en el barrio de jerónimos en madrid, ¡Tenemos la propiedad perfecta para ti! Esta impresion...;40.419296;-3.6903455;3 habs.;
2.300.000 €;Piso en calle de Serrano;/comprar/piso-salamanca_castellana28006-39211738629_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 baños;214 m²;"Diza consultores les presenta oficina o piso para reformar en plena calle serrano.

La propiedad se encuentra en un edificio de 19...";40.4358109;-3.6866739;4 habs.;1ª planta
399.900 €;Piso en calle Arte Figurativo Con Avenida Gran Vía del Sureste,  S/N;/comprar/piso-ensanche_de_vallecas_valdecarros28051-4098029494_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 baños;115 m²;Piso en un inmueble de obra nueva de 115 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 3 habitaciones, 2 baños completos y terraza de 9,05 m2. Aporta como extras ascensor, garaje.;40,3514;-3,61369;3 habs.;
175.000 €;Piso en Plaza de la Convivencia;/comprar/piso-villa_de_vallecas_santa_eugenia28031-43363514486_998861/;Santa Eugenia (Distrito Villa de Vallecas. Madrid Capital);1 baño;95 m²;"Posibilidad de financiación al 100%!
Infórmate!
Piso exterior de tres dormitorios para reformar en santa eugenia. Salón con salida...";40.3828413;-3.6137239;3 habs.;5ª planta
1.199.000 €;Piso en calle de Manuela Malasaña;/comprar/piso-trafalgar28010-41677277840_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);3 baños;125 m²;Piso en venta en justicia, recientemente reformado y con acabados de lujo. Con una superficie de 101 metros útiles, cuenta con un ...;40.4286458;-3.7042522;3 habs.;2ª planta
2.475.000 €;Piso en Goya;/comprar/piso-recoletos28001-42512352714_102100/;Recoletos (Distrito Salamanca. Madrid Capital);4 baños;177 m²;En la representativa calle ayala, piso de 177m² en 6ª planta exterior  en proceso de reforma integral, proyecto para vivienda fami...;40.4253365;-3.6821469;3 habs.;
1.650.000 €;Piso en calle de Velázquez;/comprar/piso-recoletos28001-41711963262_100500/;Recoletos (Distrito Salamanca. Madrid Capital);2 baños;137 m²;"Diza consultores les presenta fantástico piso con vistas en la mejor zona de recoletos.

Es una quinta planta, con orientación est...";40.4246999;-3.6844085;2 habs.;5ª planta
1.375.000 €;Piso en Lista;/comprar/piso-salamanca_castellana28006-40068206253_102100/;Castellana (Distrito Salamanca. Madrid Capital);3 baños;197 m²;Barrio de salamanca, calle diego de león muy próxima a calle príncipe de vergara, vivienda en planta alta muy luminosa de 197 metr...;40.441199;-3.6825261;5 habs.;
970.000 €;Piso en Goya;/comprar/piso-goya28009-40071818436_100500/;Goya (Distrito Salamanca. Madrid Capital);2 baños;140 m²;Belton real estate presenta piso en venta ubicado en una finca de principios de siglo en la mejor zona de goya junto al parque del...;40.4227269;-3.6786508;3 habs.;6ª planta
269.000 €;Piso en calle de Ponzano;/comprar/piso-rios_rosas28003-41698092885_100500/;Ríos Rosas (Distrito Chamberí. Madrid Capital);1 baño;48 m²;Piso en primera planta interior a patio de luces, la vivienda cuenta con una superficie de 48 m² construidos de los cuales 42 m² s...;40.4391842;-3.6993946;2 habs.;1ª planta
298.000 €;Piso en San Pascual;/comprar/piso-ciudad_lineal_san_pascual-35009503547_105100/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);2 baños;99 m²;"Se vende la nuda propiedad "" de este inmueble situado en el distrito de ciudad lineal, junto a la av. De badajoz y  la c/ arturo s...";40.4431029;-3.6523856;3 habs.;7ª planta
165.000 €;Piso en Chamberí;/comprar/piso-chamberi_almagro28010-31723726280_105700/;Almagro (Distrito Chamberí. Madrid Capital);1 baño;31 m²;"Globalpiso vende. Vivienda situada en la calle alonso cano, frente al mercado de chamberí.  Actualmente se encuentra alquilado.
La...";40.4355254;-3.6981494;1 hab.;Bajo
540.000 €;Piso en Méndez Álvaro;/comprar/piso-arganzuela_delicias-42525711057_102100/;Delicias (Distrito Arganzuela. Madrid Capital);2 baños;122 m²;En esta ocasión, tenemos el placer de presentarles una exclusiva vivienda en altura ubicada en la prestigiosa zona de méndez álvar...;40.3949437;-3.6885857;2 habs.;
870.000 €;Piso en calle del Castillo;/comprar/piso-trafalgar28010-42574604371_101800/;Trafalgar (Distrito Chamberí. Madrid Capital);2 baños;169 m²;Walter haus presenta esta fantástica vivienda en venta en pleno corazón de chamberí. Con una superficie de 169 m², esta propiedad ...;40.4338037;-3.6990111;4 habs.;1ª planta
500.000 €;Estudio en calle de José Ortega y Gasset;/comprar/estudio-salamanca_castellana28006-35840647303_100500/;Castellana (Distrito Salamanca. Madrid Capital);1 baño;36 m²;"Diza consultores les presenta estudio en plena milla de oro. 

Este encantador espacio ofrece una superficie de 36 metros cuadrado...";40.4306103;-3.6863716;;
859.000 €;Piso en Carrera San Jerónimo;/comprar/piso-sol_barrio28014-41747566689_109300/;Sol (Distrito Centro. Madrid Capital);;88 m²;De rojas servicios inmobiliarios pone a su disposición el inmueble ubicado en la carrera de san jerónimo una de las calles màs rep...;40.4165852;-3.7012406;2 habs.;
320.000 €;Piso en calle de Rafael Herrera;/comprar/piso-castilla28036-41702087343_101800/;Castilla (Distrito Chamartín. Madrid Capital);1 baño;60 m²;Grupo inmobiliario ares vende vivienda de 60 m² en castilla. Noveno. Consta de 2 dormitorio, salón, cocina y baño. Edificio reina ...;40.4676938;-3.6861077;2 habs.;9ª planta
165.000 €;Piso en calle de Calatrava;/comprar/piso-centro_palacio28005-42511667208_100500/;Palacio (Distrito Centro. Madrid Capital);1 baño;27 m²;"Novahome presenta estupendo piso completamente reformado en el corazón de madrid, en el barrio de la latina.

Posee declaración re...";40.4091496;-3.7113726;1 hab.;Bajo
190.000 €;Piso en calle de Villalobos;/comprar/piso-palomeras_sureste28018-40876543833_101800/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);1 baño;67 m²;Se vende piso totalmente reformado, vacio de muebles, en calle villalobos en una 1ª planta de 3 dormitorios, armario empotrado en ...;40.3802889;-3.6492045;3 habs.;1ª planta
930.000 €;Piso en Goya;/comprar/piso-goya28006-43349217159_149200/;Goya (Distrito Salamanca. Madrid Capital);2 baños;136 m²;Unica inmobiliaria, comercializa esta estupenda vivienda en el barrio de goya, a escasos minutos del reconocido centro comercial e...;40.4259221;-3.6737057;3 habs.;2ª planta
117.000 €;Piso en Avenida Erechavaleta (Barrio de los Angeles);/comprar/piso-villaverde_los_angeles28041-37527056138_107000/;Los Ángeles (Distrito Villaverde. Madrid Capital);1 baño;57 m²;Os damos la bienvenida a este funcional piso ubicado en madrid. El inmueble se distribuye en tres habitaciones, salón-comedor, coc...;40.352183754628;-3.6952930135873;3 habs.;
1.000.000 €;Casa adosada en calle del Príncipe, 1;/comprar/casa_adosada-nueva_espana28016-35052844957_109300/;Nueva España (Distrito Chamartín. Madrid Capital);4 baños;297 m²;Maravillosa y única oportunidad de adquirir una casa adosada a reformar con 13 habitaciones  en el emblemático casco antiguo de la...;40.4591822;-3.6764557;13 habs.;
262.500 €;Piso en calle de Garci-Nuño;/comprar/piso-valdeacederas28029-42561027970_106000/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 baño;67 m²;"¡Sin comisión de agencia!
Inmoline 91 616 32 20 - whatsapp 663 143 487.-  venta de piso en valdeacederas,  zona con todos los serv...";40.4663868;-3.7013967;3 habs.;2ª planta
690.000 €;Dúplex en P.A.U. Carabanchel - La Peseta;/comprar/duplex-cuatro_vientos28054-42535042771_102100/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 baños;210 m²;En el barrio de p.a.u. Carabanchel - la peseta, en el distrito de carabanchel, se encuentra este impresionante ático tríplex que t...;40.3671419;-3.7633573;4 habs.;
1.575.000 €;Piso en Goya;/comprar/piso-goya28009-24234298210_149200/;Goya (Distrito Salamanca. Madrid Capital);3 baños;196 m²;Unica inmobiliaria, ofrece inmueble reformado con una localización magnifica, y vistas despejadas, con balcón y mirador a una pres...;40.4243232;-3.6761951;4 habs.;3ª planta
1.140.000 €;Piso en Castellana-Orense;/comprar/piso-castillejos28020-41677059080_102100/;Castillejos (Distrito Tetuán. Madrid Capital);3 baños;202 m²;Gilmar consulting inmobiliario castellana-orense (915830333) pone a la venta este piso a unos metros del paseo de la castellana, l...;40.4607576;-3.6907011;5 habs.;
275.000 €;Piso en calle de Alcalá;/comprar/piso-ciudad_lineal_quintana-42528395603_100500/;Quintana (Distrito Ciudad Lineal. Madrid Capital);1 baño;87 m²;"Vohome quintana, vende piso de 87 m², en planta baja, en calle alcalá, zona de quintana, distrito de ciudad lineal.

Piso luminoso...";40.4327049;-3.6500186;3 habs.;Bajo
2.550.000 €;Dúplex en calle del Barquillo;/comprar/duplex-justicia_chueca28004-40005636078_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);3 baños;190 m²;Diza consultores les presenta precioso dúplex con balcones en la mejor zona de justicia, en la calle barquillo junto a fernando vi...;40.4237569;-3.6956327;3 habs.;3ª planta
318.000 €;Apartamento en Isea Calma;/comprar/apartamento-las_aguilas28044-33354035280_100500/;Las Águilas (Distrito Latina. Madrid Capital);1 baño;79 m²;Las viviendas de los bloques c y e tienen vistas hacia águilas y la bahía del hornillo, desde donde se ven unas puestas de sol esp...;37.4138955;-1.5510079;2 habs.;Bajo
299.000 €;Piso en Avenida de Portugal;/comprar/piso-puerta_del_angel-27534253991_100200/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 baño;115 m²;"Tecnocasa paseo de extremadura pone en venta este fantástico local en avenida portugal, puerta del angel!
Local con grandes posibi...";40.414073;-3.7300624;2 habs.;
315.000 €;Casa en Barajas - Casco Histórico;/comprar/casa-casco_historico_de_barajas-40098615971_106000/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);2 baños;120 m²;Inmofacil.com ***vende*** construcción en suelo urbano de 160 m², próxima al metro de barajas, zona casco historico barajas con in...;40.4754774;-3.5825887;2 habs.;
265.000 €;Apartamento en calle de San Sinforiano, 4;/comprar/apartamento-casco_historico_de_barajas-42551635963_106000/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);1 baño;63 m²;"Inmofacil.com ***vende viviendas sobre plano **** en zona  casco historico de  barajas, se entrega a finales de 2025
     ********...";40.4731;-3.58068;1 hab.;1ª planta
350.000 €;Piso en Imperial;/comprar/piso-imperial28005-42504619878_100200/;Imperial (Distrito Arganzuela. Madrid Capital);1 baño;67 m²;"Tecnocasa estudio ronda de segovia vende magnifica vivienda en ronda de segovia.
La vivienda consta de 67 m² distribuidos en dos h...";40.408887;-3.7166213;2 habs.;
